row_index,column,error_type,detail
14180,valence,missing_value,
14184,acousticness,missing_value,
14187,instrumentalness,missing_value,
14187,speechiness,missing_value,
14189,tempo,missing_value,
14191,loudness,outlier_high,7.1436
14194,danceability,missing_value,
14195,energy,missing_value,
14198,energy,missing_value,
14201,valence,outlier_low,-0.1066
14203,loudness,missing_value,
14205,speechiness,missing_value,
14207,loudness,missing_value,
14207,danceability,missing_value,
14212,loudness,missing_value,
14213,valence,missing_value,
14213,energy,missing_value,
14215,acousticness,missing_value,
14224,loudness,missing_value,
14231,tempo,missing_value,
14233,valence,outlier_high,1.3330
14233,energy,missing_value,
14234,valence,missing_value,
14236,acousticness,missing_value,
14236,valence,missing_value,
14238,tempo,missing_value,
14239,valence,outlier_high,1.2661
14242,instrumentalness,missing_value,
14251,loudness,missing_value,
14253,acousticness,missing_value,
14253,speechiness,missing_value,
14258,danceability,missing_value,
14265,loudness,missing_value,
14266,danceability,missing_value,
14267,loudness,missing_value,
14273,loudness,missing_value,
14280,loudness,missing_value,
14281,instrumentalness,missing_value,
14284,energy,missing_value,
14291,valence,missing_value,
14291,liveness,missing_value,
14295,danceability,missing_value,
14297,speechiness,missing_value,
14297,loudness,missing_value,
14300,valence,missing_value,
14301,instrumentalness,missing_value,
14302,danceability,missing_value,
14302,instrumentalness,missing_value,
14302,acousticness,missing_value,
14303,tempo,missing_value,
14304,instrumentalness,missing_value,
14304,loudness,missing_value,
14314,danceability,outlier_high,1.2978
14314,valence,missing_value,
14316,speechiness,missing_value,
14316,tempo,missing_value,
14318,speechiness,missing_value,
14328,speechiness,missing_value,
14328,loudness,outlier_high,6.7681
14333,loudness,missing_value,
14334,acousticness,missing_value,
14336,loudness,missing_value,
14339,speechiness,missing_value,
14339,liveness,missing_value,
14342,danceability,missing_value,
14349,energy,missing_value,
14351,speechiness,missing_value,
14360,tempo,outlier_low,13.4959
14364,instrumentalness,missing_value,
14367,speechiness,missing_value,
14373,liveness,missing_value,
14375,tempo,outlier_high,388.8334
14384,valence,missing_value,
14390,loudness,outlier_high,5.3516
14394,energy,outlier_high,1.1327
14395,acousticness,missing_value,
14412,energy,missing_value,
14413,acousticness,missing_value,
14415,tempo,outlier_low,2.5611
14417,liveness,missing_value,
14417,energy,missing_value,
14423,acousticness,missing_value,
14425,liveness,missing_value,
14427,energy,missing_value,
14427,instrumentalness,missing_value,
14441,instrumentalness,missing_value,
14443,loudness,missing_value,
14454,danceability,missing_value,
14455,tempo,missing_value,
14458,danceability,missing_value,
14460,loudness,missing_value,
14461,energy,missing_value,
14463,loudness,missing_value,
14465,loudness,missing_value,
14466,instrumentalness,missing_value,
14471,danceability,outlier_high,1.1799
14479,tempo,missing_value,
14482,loudness,outlier_high,8.4844
14482,danceability,missing_value,
14483,acousticness,missing_value,
14483,instrumentalness,missing_value,
14485,liveness,missing_value,
14492,liveness,missing_value,
14502,speechiness,missing_value,
14503,energy,missing_value,
14511,valence,missing_value,
14511,energy,missing_value,
14511,liveness,missing_value,
14516,loudness,outlier_high,1.2884
14521,tempo,missing_value,
14521,instrumentalness,missing_value,
14525,acousticness,missing_value,
14539,tempo,missing_value,
14541,loudness,missing_value,
14547,loudness,missing_value,
14564,instrumentalness,missing_value,
14565,acousticness,missing_value,
14573,energy,missing_value,
14574,danceability,missing_value,
14575,energy,missing_value,
14575,instrumentalness,missing_value,
14576,speechiness,missing_value,
14577,loudness,missing_value,
14580,valence,missing_value,
14581,acousticness,missing_value,
14586,liveness,missing_value,
14589,energy,missing_value,
14593,acousticness,missing_value,
14598,acousticness,missing_value,
14602,danceability,missing_value,
14603,tempo,missing_value,
14603,liveness,missing_value,
14606,liveness,missing_value,
14607,tempo,outlier_high,376.0330
14609,energy,missing_value,
14610,valence,missing_value,
14612,danceability,missing_value,
14613,instrumentalness,missing_value,
14614,instrumentalness,missing_value,
14618,speechiness,missing_value,
14621,energy,missing_value,
14624,instrumentalness,missing_value,
14626,valence,missing_value,
14632,speechiness,missing_value,
14633,danceability,outlier_low,-0.2743
14636,tempo,missing_value,
14638,instrumentalness,missing_value,
14641,valence,missing_value,
14649,acousticness,missing_value,
14650,liveness,missing_value,
14651,liveness,missing_value,
14659,energy,missing_value,
14664,energy,missing_value,
14670,acousticness,missing_value,
14676,loudness,outlier_high,1.7978
14678,speechiness,missing_value,
14682,acousticness,missing_value,
14687,valence,missing_value,
14700,danceability,outlier_high,1.2942
14713,speechiness,missing_value,
14714,valence,missing_value,
14717,energy,missing_value,
14721,loudness,missing_value,
14725,acousticness,missing_value,
14728,speechiness,missing_value,
14731,instrumentalness,missing_value,
14738,energy,missing_value,
14743,instrumentalness,missing_value,
14744,speechiness,missing_value,
14748,loudness,missing_value,
14748,liveness,missing_value,
14753,acousticness,missing_value,
14762,speechiness,missing_value,
14771,danceability,missing_value,
14773,liveness,missing_value,
14776,tempo,missing_value,
14776,danceability,missing_value,
14779,danceability,missing_value,
14779,speechiness,missing_value,
14781,instrumentalness,missing_value,
14783,energy,outlier_low,-0.1587
14787,liveness,missing_value,
14787,instrumentalness,missing_value,
14789,danceability,missing_value,
14796,liveness,missing_value,
14796,energy,missing_value,
14796,tempo,missing_value,
14800,loudness,outlier_high,2.2097
14802,danceability,missing_value,
14804,liveness,missing_value,
14807,danceability,missing_value,
14808,instrumentalness,missing_value,
14811,liveness,missing_value,
14812,loudness,outlier_low,-76.7436
14821,energy,outlier_high,1.2520
14825,energy,missing_value,
14827,danceability,missing_value,
14836,danceability,missing_value,
14841,valence,missing_value,
14850,energy,missing_value,
14856,loudness,outlier_low,-87.4076
14859,acousticness,missing_value,
14859,tempo,missing_value,
14862,energy,missing_value,
14864,loudness,outlier_high,3.3501
14865,speechiness,missing_value,
14866,liveness,missing_value,
14869,loudness,missing_value,
14872,acousticness,missing_value,
14877,speechiness,missing_value,
14878,energy,missing_value,
14879,instrumentalness,missing_value,
14884,liveness,missing_value,
14886,acousticness,missing_value,
14887,acousticness,missing_value,
14888,loudness,missing_value,
14890,speechiness,missing_value,
14892,tempo,outlier_high,404.9273
14897,loudness,missing_value,
14899,liveness,missing_value,
14902,valence,missing_value,
14903,loudness,missing_value,
14906,tempo,missing_value,
14907,tempo,missing_value,
14913,instrumentalness,missing_value,
14915,danceability,missing_value,
14917,energy,missing_value,
14918,energy,missing_value,
14918,speechiness,missing_value,
14920,speechiness,missing_value,
14921,energy,missing_value,
14922,tempo,missing_value,
14922,valence,missing_value,
14928,instrumentalness,missing_value,
14936,valence,missing_value,
14937,valence,missing_value,
14937,tempo,missing_value,
14942,loudness,missing_value,
14942,energy,missing_value,
14946,loudness,outlier_high,2.5766
14952,speechiness,missing_value,
14956,tempo,missing_value,
14960,speechiness,missing_value,
14969,danceability,missing_value,
14969,tempo,missing_value,
14970,danceability,missing_value,
14972,loudness,outlier_high,8.8852
14974,valence,missing_value,
14978,tempo,missing_value,
14979,energy,missing_value,
14980,acousticness,missing_value,
14984,valence,missing_value,
14984,liveness,missing_value,
14985,instrumentalness,missing_value,
14989,loudness,outlier_low,-88.3424
14996,energy,missing_value,
14997,valence,missing_value,
14998,valence,missing_value,
15002,valence,missing_value,
15006,instrumentalness,missing_value,
15006,tempo,missing_value,
15009,energy,outlier_low,-0.0126
15021,instrumentalness,missing_value,
15022,loudness,missing_value,
15025,acousticness,missing_value,
15028,tempo,outlier_high,415.7118
15030,loudness,missing_value,
15031,energy,missing_value,
15032,tempo,missing_value,
15034,energy,missing_value,
15037,energy,missing_value,
15037,danceability,missing_value,
15040,tempo,missing_value,
15041,liveness,missing_value,
15044,loudness,missing_value,
15045,acousticness,missing_value,
15047,liveness,missing_value,
15050,instrumentalness,missing_value,
15053,loudness,missing_value,
15054,acousticness,missing_value,
15054,energy,missing_value,
15054,loudness,missing_value,
15055,danceability,missing_value,
15055,energy,missing_value,
15059,energy,missing_value,
15068,instrumentalness,missing_value,
15069,acousticness,missing_value,
15070,energy,missing_value,
15072,liveness,missing_value,
15073,speechiness,missing_value,
15073,tempo,missing_value,
15075,liveness,missing_value,
15075,tempo,missing_value,
15077,acousticness,missing_value,
15085,valence,missing_value,
15087,liveness,missing_value,
15087,energy,missing_value,
15089,loudness,outlier_low,-85.7184
15090,tempo,outlier_high,370.0262
15099,danceability,missing_value,
15102,energy,missing_value,
15106,instrumentalness,missing_value,
15107,speechiness,missing_value,
15108,danceability,missing_value,
15114,acousticness,missing_value,
15114,instrumentalness,missing_value,
15117,acousticness,missing_value,
15120,energy,missing_value,
15121,instrumentalness,missing_value,
15125,acousticness,missing_value,
15127,energy,outlier_high,1.2169
15129,instrumentalness,missing_value,
15129,acousticness,missing_value,
15130,loudness,missing_value,
15130,instrumentalness,missing_value,
15130,energy,outlier_high,1.2101
15135,danceability,missing_value,
15136,danceability,missing_value,
15151,danceability,missing_value,
15152,danceability,missing_value,
15165,danceability,missing_value,
15171,tempo,missing_value,
15172,instrumentalness,missing_value,
15174,energy,missing_value,
15181,acousticness,missing_value,
15189,tempo,missing_value,
15200,acousticness,missing_value,
15203,tempo,missing_value,
15205,instrumentalness,missing_value,
15208,liveness,missing_value,
15208,danceability,missing_value,
15209,loudness,missing_value,
15213,valence,missing_value,
15213,liveness,missing_value,
15214,acousticness,missing_value,
15216,tempo,missing_value,
15216,speechiness,missing_value,
15221,danceability,missing_value,
15231,liveness,missing_value,
15231,danceability,outlier_high,1.2371
15231,loudness,missing_value,
15235,valence,missing_value,
15239,liveness,missing_value,
15239,instrumentalness,missing_value,
15246,acousticness,missing_value,
15251,valence,missing_value,
15257,acousticness,missing_value,
15259,energy,missing_value,
15261,loudness,outlier_high,8.5255
15262,tempo,missing_value,
15264,loudness,missing_value,
15270,loudness,missing_value,
15275,valence,outlier_low,-0.0712
15280,liveness,missing_value,
15282,energy,missing_value,
15295,loudness,missing_value,
15296,acousticness,missing_value,
15296,loudness,missing_value,
15306,danceability,missing_value,
15310,acousticness,missing_value,
15311,liveness,missing_value,
15312,acousticness,missing_value,
15315,valence,missing_value,
15316,danceability,missing_value,
15319,tempo,missing_value,
15319,instrumentalness,missing_value,
15319,danceability,missing_value,
15320,energy,missing_value,
15321,tempo,outlier_low,14.6641
15322,danceability,missing_value,
15325,tempo,outlier_low,13.7027
15329,liveness,missing_value,
15333,energy,missing_value,
15334,energy,missing_value,
15338,energy,missing_value,
15347,energy,outlier_high,1.4553
15347,speechiness,missing_value,
15355,loudness,missing_value,
15357,valence,missing_value,
15359,speechiness,missing_value,
15360,acousticness,missing_value,
15360,tempo,missing_value,
15362,speechiness,missing_value,
15362,instrumentalness,missing_value,
15367,instrumentalness,missing_value,
15376,speechiness,missing_value,
15391,speechiness,missing_value,
15391,valence,missing_value,
15399,instrumentalness,missing_value,
15400,liveness,missing_value,
15405,loudness,missing_value,
15405,valence,missing_value,
15407,loudness,missing_value,
15417,loudness,outlier_low,-82.3807
15420,speechiness,missing_value,
15421,liveness,missing_value,
15422,instrumentalness,missing_value,
15422,liveness,missing_value,
15427,loudness,missing_value,
15429,instrumentalness,missing_value,
15433,danceability,missing_value,
15436,valence,outlier_high,1.3648
